"id","fecha","rango_horario","dia_semana","distrito","lugar_accidente","nº","nº_parte","cpfa_granizo","cpfa_hielo","cpfa_lluvia","cpfa_niebla","cpfa_seco","cpfa_nieve","cpsv_mojada","cpsv_aceite","cpsv_barro","cpsv_grava_suelta","cpsv_hielo","cpsv_seca_y_limpia","nº_victimas","tipo_accidente","tipo_vehiculo","tipo_persona","sexo","lesividad","tramo_edad","nº_victimas_2","ano","dia_mes","mes"
"AccidentesBicicletas_2017.xlsx",2017-05-29,"DE 10:00 A 10:59","LUNES","SALAMANCA","PASEO DE LA CASTELLANA NUM",42,"2017/5071","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 21 A 24 AÑOS",NA,2017,29,5
"AccidentesBicicletas_2017.xlsx",2017-05-29,"DE 11:00 A 11:59","LUNES","CHAMARTIN","CALLE DE JOAQUIN COSTA - PASEO DE LA CASTELLANA",0,"2017/5068","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 25 A 29 AÑOS",NA,2017,29,5
"AccidentesBicicletas_2017.xlsx",2017-05-29,"DE 13:00 A 13:59","LUNES","CIUDAD LINEAL","AVENIDA DEL MARQUES DE CORBERA NUM",14,"2017/5040","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"ATROPELLO","BICICLETA","CONDUCTOR","HOMBRE","IL","DE 25 A 29 AÑOS",NA,2017,29,5
"AccidentesBicicletas_2017.xlsx",2017-05-29,"DE 16:00 A 16:59","LUNES","CENTRO","CALLE DE SOMBRERETE - CALLE DEL MESON DE PAREDES",0,"2017/5096","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","MUJER","IL","DE 30 A 34 ANOS",NA,2017,29,5
"AccidentesBicicletas_2017.xlsx",2017-05-29,"DE 19:00 A 19:59","LUNES","CHAMARTIN","CALLE DE MAURICIO LEGENDRE NUM",17,"2017/5092","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 21 A 24 AÑOS",NA,2017,29,5
"AccidentesBicicletas_2017.xlsx",2017-05-29,"DE 19:00 A 19:59","LUNES","PUENTE DE VALLECAS","CALLE DE ANTONIO MAIRENA NUM",4,"2017/5098","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 18 A 20 AÑOS",NA,2017,29,5
"AccidentesBicicletas_2017.xlsx",2017-05-30,"DE 10:00 A 10:59","MARTES","RETIRO","PARQUE DEL RETIRO",0,"2017/5124","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 55 A 59 AÑOS",NA,2017,30,5
"AccidentesBicicletas_2017.xlsx",2017-05-30,"DE 12:00 A 12:59","MARTES","MONCLOA-ARAVACA","AVENIDA DE PABLO IGLESIAS - CALLE DE JUAN MONTALVO",0,"2017/5202","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 35 A 39 AÑOS",NA,2017,30,5
"AccidentesBicicletas_2017.xlsx",2017-05-30,"DE 20:00 A 20:59","MARTES","MONCLOA-ARAVACA","CARRETERA DEL PARQUE DE ATRACCIONES NUM",1,"2017/5154","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 50 A 54 AÑOS",NA,2017,30,5
"AccidentesBicicletas_2017.xlsx",2017-05-31,"DE 17:00 A 17:59","MIERCOLES","CARABANCHEL","CALLE DEL GENERAL RICARDOS NUM",49,"2017/5149","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 35 A 39 AÑOS",NA,2017,31,5
"AccidentesBicicletas_2017.xlsx",2017-05-31,"DE 17:00 A 17:59","MIERCOLES","SAN BLAS","CALLE DE AMPOSTA - CALLE DE POBLADURA DEL VALLE",0,"2017/5151","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","MUJER","HL","DE 50 A 54 AÑOS",NA,2017,31,5
"AccidentesBicicletas_2017.xlsx",2017-05-31,"DE 20:00 A 20:59","MIERCOLES","CENTRO","CALLE DE SOMBRERETE - CALLE DEL MESON DE PAREDES",0,"2017/5185","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",2,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HG","DE 25 A 29 AÑOS",NA,2017,31,5
"AccidentesBicicletas_2017.xlsx",2017-06-01,"DE 17:00 A 17:59","JUEVES","CHAMBERI","GLORIETA DE BILBAO NUM",3,"2017/5232","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 10 A 14 AÑOS",NA,2017,1,6
"AccidentesBicicletas_2017.xlsx",2017-06-01,"DE 19:00 A 19:59","JUEVES","VILLA DE VALLECAS","CALLE DE MUELA DE SAN JUAN - CAMINO DE LA SUERTE",0,"2017/5225","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","MUJER","HL","DE 10 A 14 AÑOS",NA,2017,1,6
"AccidentesBicicletas_2017.xlsx",2017-06-01,"DE 20:00 A 20:59","JUEVES","RETIRO","AVENIDA DE MENENDEZ PELAYO NUM",38,"2017/5193","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 55 A 59 AÑOS",NA,2017,1,6
"AccidentesBicicletas_2017.xlsx",2017-06-02,"DE 9:00 A 9:59","VIERNES","FUENCARRAL-EL PARDO","CALLE DE FROMISTA NUM",13,"2017/5207","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HG","DE 21 A 24 AÑOS",NA,2017,2,6
"AccidentesBicicletas_2017.xlsx",2017-06-02,"DE 17:00 A 17:59","VIERNES","HORTALEZA","AVENIDA DE FRANCISCO JAVIER SÁENZ DE OIZA - AVENIDA DE FRANCISCO PI Y MARGALL",0,"2017/5368","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 45 A 49 AÑOS",NA,2017,2,6
"AccidentesBicicletas_2017.xlsx",2017-06-03,"DE 6:00 A 6:59","SABADO","ARGANZUELA","CALLE DE EMBAJADORES - PASEO DE SANTA MARIA DE LA CABEZA",0,"2017/5243","NO","NO","SI","NO","NO","NO","SI","NO","NO","NO","NO","NO",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","MUJER","HL","DE 35 A 39 AÑOS",NA,2017,3,6
"AccidentesBicicletas_2017.xlsx",2017-06-03,"DE 8:00 A 8:59","SABADO","FUENCARRAL-EL PARDO","CALLE DE PORTOMARIN NUM",5,"2017/5240","NO","NO","NO","NO","SI","NO","SI","NO","NO","NO","NO","NO",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HG","DE 40 A 44 AÑOS",NA,2017,3,6
"AccidentesBicicletas_2017.xlsx",2017-06-03,"DE 12:00 A 12:59","SABADO","CIUDAD LINEAL","CALLE DE ARTURO SORIA - CALLE DEL GENERAL KIRKPATRICK",0,"2017/5293","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 30 A 34 ANOS",NA,2017,3,6
"AccidentesBicicletas_2017.xlsx",2017-06-03,"DE 12:00 A 12:59","SABADO","FUENCARRAL-EL PARDO","AVENIDA DEL PALACIO",0,"2017/5278","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 21 A 24 AÑOS",NA,2017,3,6
"AccidentesBicicletas_2017.xlsx",2017-06-03,"DE 12:00 A 12:59","SABADO","HORTALEZA","AVENIDA DE NICETO ALCALA ZAMORA NUM",3,"2017/5507","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","MUJER","HL","DE 45 A 49 AÑOS",NA,2017,3,6
"AccidentesBicicletas_2017.xlsx",2017-06-03,"DE 18:00 A 18:59","SABADO","CARABANCHEL","PARQUE DE MADRID RIO (RIBERA OESTE) KM.",5500,"2017/5324","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"ATROPELLO","BICICLETA","CONDUCTOR","HOMBRE","IL","DE 50 A 54 AÑOS",NA,2017,3,6
"AccidentesBicicletas_2017.xlsx",2017-06-04,"DE 18:00 A 18:59","DOMINGO","HORTALEZA","CALLE DE ARIADNA - CARRETERA A LA ESTACION DE HORTALEZA",0,"2017/5392","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 60 A 64 AÑOS",NA,2017,4,6
"AccidentesBicicletas_2017.xlsx",2017-06-04,"DE 19:00 A 19:59","DOMINGO","CENTRO","CALLE DE SAN BERNARDO NUM",75,"2017/5426","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 21 A 24 AÑOS",NA,2017,4,6
"AccidentesBicicletas_2017.xlsx",2017-06-05,"DE 18:00 A 18:59","LUNES","SALAMANCA","CALLE DE SERRANO NUM",40,"2017/5389","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 40 A 44 AÑOS",NA,2017,5,6
"AccidentesBicicletas_2017.xlsx",2017-06-05,"DE 19:00 A 19:59","LUNES","BARAJAS","AVENIDA DE LOGROÑO NUM",34,"2017/5333","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","MUJER","HL","DE 18 A 20 AÑOS",NA,2017,5,6
"AccidentesBicicletas_2017.xlsx",2017-06-06,"DE 9:00 A 9:59","MARTES","CENTRO","CALLE  MAYOR NUM",81,"2017/5484","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 40 A 44 AÑOS",NA,2017,6,6
"AccidentesBicicletas_2017.xlsx",2017-06-06,"DE 12:00 A 12:59","MARTES","TETUAN","CALLE DEL PADRE RUBIO NUM",61,"2017/5667","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 25 A 29 AÑOS",NA,2017,6,6
"AccidentesBicicletas_2017.xlsx",2017-06-06,"DE 14:00 A 14:59","MARTES","TETUAN","CALLE DE ORENSE NUM",52,"2017/5422","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","MUJER","HL","DE 35 A 39 AÑOS",NA,2017,6,6
"AccidentesBicicletas_2017.xlsx",2017-06-06,"DE 20:00 A 20:59","MARTES","VILLA DE VALLECAS","CALLE DE CASAS DE MIRAVETE - CARRETERA DE VILLAVERDE A VALLECAS",0,"2017/5428","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 25 A 29 AÑOS",NA,2017,6,6
"AccidentesBicicletas_2017.xlsx",2017-06-06,"DE 22:00 A 22:59","MARTES","CENTRO","PLAZA DE LAS CORTES NUM",1,"2017/5402","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 25 A 29 AÑOS",NA,2017,6,6
"AccidentesBicicletas_2017.xlsx",2017-06-07,"DE 17:00 A 17:59","MIERCOLES","VILLAVERDE","CALLE  CHIQUITA - CALLE DEL DOCTOR MARTIN AREVALO",0,"2017/5441","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 18 A 20 AÑOS",NA,2017,7,6
"AccidentesBicicletas_2017.xlsx",2017-06-07,"DE 19:00 A 19:59","MIERCOLES","BARAJAS","AVENIDA DE LOGROÑO NUM",34,"2017/5444","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 30 A 34 ANOS",NA,2017,7,6
"AccidentesBicicletas_2017.xlsx",2017-06-08,"DE 9:00 A 9:59","JUEVES","MONCLOA-ARAVACA","CALLE DEL ALMIRANTE FRANCISCO MORENO NUM",5,"2017/5653","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 25 A 29 AÑOS",NA,2017,8,6
"AccidentesBicicletas_2017.xlsx",2017-06-08,"DE 14:00 A 14:59","JUEVES","VICALVARO","CALLE DE LA PIROTECNIA - CALLE DE LOS SONDEOS",0,"2017/5470","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HG","DE 30 A 34 ANOS",NA,2017,8,6
"AccidentesBicicletas_2017.xlsx",2017-06-08,"DE 22:00 A 22:59","JUEVES","ARGANZUELA","CALLE DE ANCORA - PASEO DE LAS DELICIAS",0,"2017/5509","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 50 A 54 AÑOS",NA,2017,8,6
"AccidentesBicicletas_2017.xlsx",2017-06-09,"DE 20:00 A 20:59","VIERNES","CIUDAD LINEAL","CALLE DE ALCALA NUM",238,"2017/5607","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 45 A 49 AÑOS",NA,2017,9,6
"AccidentesBicicletas_2017.xlsx",2017-06-10,"DE 9:00 A 9:59","SABADO","PUENTE DE VALLECAS","CALLE DE EMBAJADORES - CAMINO DE PERALES",0,"2017/5651","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","SI",2,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 15 A 17 AÑOS",NA,2017,10,6
"AccidentesBicicletas_2017.xlsx",2017-06-10,"DE 9:00 A 9:59","SABADO","PUENTE DE VALLECAS","CALLE DE EMBAJADORES - CAMINO DE PERALES",0,"2017/5651","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO","NO","SI",2,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","MUJER","HL","DE 35 A 39 AÑOS",NA,2017,10,6
"AccidentesBicicletas_2017.xlsx",2017-06-11,"DE 21:00 A 21:59","DOMINGO","CENTRO","CALLE DE SEGOVIA NUM",21,"2017/5585","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 30 A 34 ANOS",NA,2017,11,6
"AccidentesBicicletas_2017.xlsx",2017-06-12,"DE 9:00 A 9:59","LUNES","CENTRO","CALLE  GRAN VIA NUM",26,"2017/5777","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",2,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 25 A 29 AÑOS",NA,2017,12,6
"AccidentesBicicletas_2017.xlsx",2017-06-12,"DE 10:00 A 10:59","LUNES","CENTRO","CALLE DE CARRETAS - PLAZA DE LA PUERTA DEL SOL",0,"2017/5680","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","MUJER","HL","DE 21 A 24 AÑOS",NA,2017,12,6
"AccidentesBicicletas_2017.xlsx",2017-06-13,"DE 8:00 A 8:59","MARTES","VILLAVERDE","AVENIDA DE LOS ROSALES - CARRETERA DE VILLAVERDE A VALLECAS",0,"2017/5693","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 60 A 64 AÑOS",NA,2017,13,6
"AccidentesBicicletas_2017.xlsx",2017-06-13,"DE 10:00 A 10:59","MARTES","CARABANCHEL","AVENIDA DE NUESTRA SEÑORA DE FATIMA - CALLE DEL PINGÜINO",0,"2017/5725","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","MUJER","HL","DE 25 A 29 AÑOS",NA,2017,13,6
"AccidentesBicicletas_2017.xlsx",2017-06-13,"DE 22:00 A 22:59","MARTES","MONCLOA-ARAVACA","PASEO DE LA PUERTA DEL ANGEL NUM",1,"2017/5682","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 25 A 29 AÑOS",NA,2017,13,6
"AccidentesBicicletas_2017.xlsx",2017-06-13,"DE 23:00 A 23:59","MARTES","PUENTE DE VALLECAS","CALLE DE PEÑA GORBEA NUM",13,"2017/5691","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"ATROPELLO","BICICLETA","CONDUCTOR","HOMBRE","IL","DE 25 A 29 AÑOS",NA,2017,13,6
"AccidentesBicicletas_2017.xlsx",2017-06-14,"DE 8:00 A 8:59","MIERCOLES","ARGANZUELA","CALLE DE MANUEL ALEIXANDRE NUM",6,"2017/5683","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 40 A 44 AÑOS",NA,2017,14,6
"AccidentesBicicletas_2017.xlsx",2017-06-14,"DE 10:00 A 10:59","MIERCOLES","ARGANZUELA","PARQUE DE MADRID RIO (RIBERA ESTE) KM.",4600,"2017/5867","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",2,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 50 A 54 AÑOS",NA,2017,14,6
"AccidentesBicicletas_2017.xlsx",2017-06-14,"DE 10:00 A 10:59","MIERCOLES","ARGANZUELA","PARQUE DE MADRID RIO (RIBERA ESTE) KM.",4600,"2017/5867","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",2,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 50 A 54 AÑOS",NA,2017,14,6
"AccidentesBicicletas_2017.xlsx",2017-06-14,"DE 16:00 A 16:59","MIERCOLES","CENTRO","PLAZA DE LA PUERTA DEL SOL NUM",1,"2017/5738","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"ATROPELLO","BICICLETA","CONDUCTOR","HOMBRE","IL","DE 18 A 20 AÑOS",NA,2017,14,6
"AccidentesBicicletas_2017.xlsx",2017-06-14,"DE 20:00 A 20:59","MIERCOLES","CHAMBERI","PASEO DE LA CASTELLANA - CALLE DE GENOVA",0,"2017/5709","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 50 A 54 AÑOS",NA,2017,14,6
"AccidentesBicicletas_2017.xlsx",2017-06-15,"DE 14:00 A 14:59","JUEVES","SALAMANCA","CALLE DE JUAN BRAVO - CALLE DEL CONDE DE PEÑALVER",0,"2017/5763","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 35 A 39 AÑOS",NA,2017,15,6
"AccidentesBicicletas_2017.xlsx",2017-06-15,"DE 19:00 A 19:59","JUEVES","RETIRO","CALLE DE CAVANILLES NUM",21,"2017/5748","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","MUJER","HL","DE 45 A 49 AÑOS",NA,2017,15,6
"AccidentesBicicletas_2017.xlsx",2017-06-15,"DE 20:00 A 20:59","JUEVES","HORTALEZA","CALLE DE GREGORIO SANCHEZ HERRAEZ NUM",1,"2017/5785","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 40 A 44 AÑOS",NA,2017,15,6
"AccidentesBicicletas_2017.xlsx",2017-06-15,"DE 22:00 A 22:59","JUEVES","USERA","AVENIDA DEL MANZANARES NUM",194,"2017/5813","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 30 A 34 ANOS",NA,2017,15,6
"AccidentesBicicletas_2017.xlsx",2017-06-16,"DE 10:00 A 10:59","VIERNES","MONCLOA-ARAVACA","CALLE DE FERRAZ - CALLE DEL BUEN SUCESO",0,"2017/5806","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","MUJER","HL","DE 40 A 44 AÑOS",NA,2017,16,6
"AccidentesBicicletas_2017.xlsx",2017-06-16,"DE 13:00 A 13:59","VIERNES","CARABANCHEL","CALLE DE LA FRAGATA - CALLE DE ZAIDA",NA,"2017/5797","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 21 A 24 AÑOS",NA,2017,16,6
"AccidentesBicicletas_2017.xlsx",2017-06-16,"DE 14:00 A 14:59","VIERNES","VILLAVERDE","AVENIDA  OROVILLA - CALLE DE LA UNANIMIDAD",0,"2017/5840","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 25 A 29 AÑOS",NA,2017,16,6
"AccidentesBicicletas_2017.xlsx",2017-06-16,"DE 21:00 A 21:59","VIERNES","BARAJAS","PARQUE DE JUAN CARLOS I NUM",1,"2017/5844","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 40 A 44 AÑOS",NA,2017,16,6
"AccidentesBicicletas_2017.xlsx",2017-06-16,"DE 22:00 A 22:59","VIERNES","CENTRO","CALLE DE ATOCHA NUM",104,"2017/5790","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 25 A 29 AÑOS",NA,2017,16,6
"AccidentesBicicletas_2017.xlsx",2017-06-17,"DE 00:00 A 00:59","SABADO","TETUAN","CALLE DEL GENERAL YAGÜE NUM",38,"2017/6007","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","NO",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","MUJER","HL","DE 55 A 59 AÑOS",NA,2017,17,6
"AccidentesBicicletas_2017.xlsx",2017-06-17,"DE 21:00 A 21:59","SABADO","HORTALEZA","CALLE DE SANTA SUSANA NUM",55,"2017/5935","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",2,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 30 A 34 ANOS",NA,2017,17,6
"AccidentesBicicletas_2017.xlsx",2017-06-17,"DE 21:00 A 21:59","SABADO","HORTALEZA","CALLE DE SANTA SUSANA NUM",55,"2017/5935","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",2,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","MUJER","HL","DE 25 A 29 AÑOS",NA,2017,17,6
"AccidentesBicicletas_2017.xlsx",2017-06-18,"DE 7:00 A 7:59","DOMINGO","HORTALEZA","CALLE DE GOMEZNARRO NUM",4,"2017/5872","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 21 A 24 AÑOS",NA,2017,18,6
"AccidentesBicicletas_2017.xlsx",2017-06-18,"DE 13:00 A 13:59","DOMINGO","CIUDAD LINEAL","CALLE DE FRANCISCO LARGO CABALLERO - CALLE DE NICOLAS SALMERON",0,"2017/5857","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","MUJER","HL","DE 45 A 49 AÑOS",NA,2017,18,6
"AccidentesBicicletas_2017.xlsx",2017-06-19,"DE 13:00 A 13:59","LUNES","PUENTE DE VALLECAS","AVENIDA DE MIGUEL HERNANDEZ - CALLE DE CASABERMEJA",0,"2017/6211","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 18 A 20 AÑOS",NA,2017,19,6
"AccidentesBicicletas_2017.xlsx",2017-06-19,"DE 13:00 A 13:59","LUNES","RETIRO","CALLE DEL DOCTOR ESQUERDO NUM",110,"2017/5902","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CHOQUE CON OBJETO FIJO","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 15 A 17 AÑOS",NA,2017,19,6
"AccidentesBicicletas_2017.xlsx",2017-06-19,"DE 17:00 A 17:59","LUNES","ARGANZUELA","CALLE DE JUAN DE MARIANA NUM",19,"2017/5933","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 50 A 54 AÑOS",NA,2017,19,6
"AccidentesBicicletas_2017.xlsx",2017-06-19,"DE 19:00 A 19:59","LUNES","HORTALEZA","CALLE DEL PINTOR LUCIO MUÑOZ NUM",15,"2017/5922","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"COLISIÓN DOBLE","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 40 A 44 AÑOS",NA,2017,19,6
"AccidentesBicicletas_2017.xlsx",2017-06-20,"DE 12:00 A 12:59","MARTES","RETIRO","PARQUE DEL RETIRO",0,"2017/5946","NO","NO","NO","NO","SI","NO","NO","NO","NO","NO","NO","SI",1,"CAÍDA BICICLETA","BICICLETA","CONDUCTOR","HOMBRE","HL","DE 50 A 54 AÑOS",NA,2017,20,6
